,index,Unnamed: 0,GEOID,USPS,AREA_LAND_SQMI,TRACT_LAT,TRACT_LONG,HOSPITAL,ZIPCODE,CERT_DESIGNATION,CERT_ORG,HOSPITAL_LAT,HOSPITAL_LONG,AERIAL_DIST,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,9114,9114,10005051205,DE,1.412,38.4775226,-75.05334509999999,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,21.10904768602968,54,2018,"Census Tract 512.05, Sussex County, Delaware",51205,10,5,10005051205,682,296,386,65.9,365,679.0,4.0,5.0,0.0,0.0,5.0,665.0,3.0,0.0,665.0,45938.0,682.0,67.0,48.0,89.0,73.0,55.0,95.0,38.0,160.0,682,663,19,10,5,51205,483.0028328611898,36994.05099999999,162
1,9117,9117,10005051204,DE,1.003,38.53520220000001,-75.05427040000002,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,17.240352064094616,53,2018,"Census Tract 512.04, Sussex County, Delaware",51204,10,5,10005051204,600,279,321,69.4,371,600.0,0.0,4.0,0.0,0.0,0.0,596.0,0.0,11.0,585.0,54803.0,600.0,74.0,35.0,58.0,36.0,48.0,82.0,23.0,193.0,600,597,3,10,5,51204,598.2053838484547,30646.065,129
2,9154,9154,10005051203,DE,0.914,38.531808700000006,-75.06715129999998,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,17.292415012025213,52,2018,"Census Tract 512.03, Sussex County, Delaware",51203,10,5,10005051203,736,292,444,65.6,382,735.0,0.0,10.0,0.0,0.0,0.0,725.0,1.0,24.0,701.0,44113.0,736.0,33.0,50.0,99.0,73.0,93.0,119.0,31.0,124.0,736,708,28,10,5,51203,805.2516411378557,32201.945999999993,129
3,9160,9160,10005051202,DE,1.485,38.5517754,-75.0697839,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,15.920220092601712,51,2018,"Census Tract 512.02, Sussex County, Delaware",51202,10,5,10005051202,884,412,472,66.8,508,884.0,0.0,1.0,0.0,0.0,3.0,880.0,0.0,17.0,863.0,52159.0,884.0,80.0,40.0,78.0,66.0,117.0,103.0,33.0,283.0,884,877,7,10,5,51202,595.2861952861953,29651.219999999994,137
4,9192,9192,10005051201,DE,4.2330000000000005,38.5824635,-75.077662,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,13.763307085753135,50,2018,"Census Tract 512.01, Sussex County, Delaware",51201,10,5,10005051201,1597,802,795,61.1,579,1552.0,0.0,8.0,16.0,0.0,28.0,1500.0,25.0,39.0,1477.0,36058.0,1571.0,193.0,154.0,129.0,157.0,165.0,157.0,38.0,306.0,1597,1535,62,10,5,51201,377.2738010866997,33174.19999999999,147
5,9198,9198,10005051103,DE,4.018,38.6497729,-75.0786028,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,9.316997394010768,49,2018,"Census Tract 511.03, Sussex County, Delaware",51103,10,5,10005051103,1009,483,526,59.6,382,1001.0,0.0,26.0,6.0,0.0,0.0,969.0,8.0,20.0,949.0,51908.0,1009.0,94.0,58.0,84.0,80.0,121.0,101.0,64.0,301.0,1005,981,24,10,5,51103,251.1199601791936,17711.198,105
6,9203,9203,10005051101,DE,0.912,38.7246512,-75.08130799999998,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,4.766981593099262,47,2018,"Census Tract 511.01, Sussex County, Delaware",51101,10,5,10005051101,836,436,400,64.9,414,829.0,0.0,0.0,0.0,0.0,0.0,829.0,5.0,25.0,809.0,63750.0,834.0,74.0,39.0,93.0,54.0,71.0,53.0,30.0,343.0,836,826,10,10,5,51101,916.6666666666665,11664.107999999998,73
7,9209,9209,10005051102,DE,0.727,38.7095848,-75.0826663,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,5.538257046396071,48,2018,"Census Tract 511.02, Sussex County, Delaware",51102,10,5,10005051102,932,428,504,65.8,483,932.0,0.0,3.0,20.0,0.0,5.0,904.0,0.0,11.0,893.0,58750.0,932.0,68.0,29.0,100.0,123.0,55.0,96.0,66.0,298.0,932,886,46,10,5,51102,1281.980742778542,11704.424999999997,75
8,9233,9233,10005051303,DE,10.185,38.5182744,-75.09157040000002,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,17.959985509059386,102,2018,"Census Tract 513.03, Sussex County, Delaware",51303,10,5,10005051303,5318,2534,2784,57.2,1970,5267.0,11.0,24.0,35.0,0.0,109.0,5088.0,40.0,212.0,4974.0,35772.0,5297.0,577.0,298.0,670.0,687.0,605.0,549.0,354.0,800.0,5318,4920,398,10,5,51303,522.1404025527737,34245.94699999999,114
9,9262,9262,10005051306,DE,4.566,38.4787667,-75.1012742,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,20.598175947148487,56,2018,"Census Tract 513.06, Sussex County, Delaware",51306,10,5,10005051306,2979,1447,1532,64.1,1407,2928.0,0.0,7.0,56.0,0.0,19.0,2846.0,30.0,78.0,2787.0,32825.0,2958.0,395.0,240.0,457.0,301.0,289.0,272.0,139.0,566.0,2979,2881,98,10,5,51306,652.431011826544,44338.605,120
10,9290,9290,10005051003,DE,7.7360000000000015,38.7380906,-75.1102598,Beebe Medical Center,19958,Primary Stroke Center,The Joint Commission,38.775785,-75.140675,3.0755895238967152,118,2018,"Census Tract 510.03, Sussex County, Delaware",51003,10,5,10005051003,5668,2826,2842,52.6,1730,5668.0,0.0,90.0,465.0,0.0,0.0,5113.0,0.0,345.0,4768.0,40291.0,5644.0,486.0,253.0,761.0,617.0,699.0,467.0,177.0,1230.0,5639,5497,142,10,5,51003,732.678386763185,12004.557999999997,67
