,index,Unnamed: 0,GEOID,USPS,AREA_LAND_SQMI,TRACT_LAT,TRACT_LONG,HOSPITAL,ZIPCODE,CERT_DESIGNATION,CERT_ORG,HOSPITAL_LAT,HOSPITAL_LONG,AERIAL_DIST,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,58888,58888,49047968200,UT,1010.391,40.4746357,-109.2507541,Ashley Regional Medical Center,84078,Stroke Receiving Facility,State,40.45733,-109.53168,14.852540574719427,293,2018,"Census Tract 9682, Uintah County, Utah",968200,49,47,49047968200,8857,4700,4157,29.8,808,8671.0,0.0,83.0,3.0,0.0,54.0,8531.0,104.0,320.0,8358.0,28160.0,8775.0,1096.0,406.0,778.0,634.0,594.0,446.0,185.0,854.0,8857,8219,638,49,47,968200,8.765913393923737,30839.013,20
1,58899,58899,49037942000,UT,857.38,37.1948026,-109.3389774,San Juan Hospital Health Services,84535,Stroke Receiving Facility,State,37.87427,-109.3496,46.86279735188586,544,2018,"Census Tract 9420, San Juan County, Utah",942000,49,37,49037942000,3767,1940,1827,29.2,404,3648.0,3539.0,58.0,0.0,20.0,6.0,25.0,93.0,85.0,25.0,16813.0,3741.0,661.0,215.0,326.0,267.0,173.0,147.0,44.0,93.0,3767,2446,1321,49,37,942000,4.3936177657514754,92625.46200000001,33
2,58901,58901,49037978100,UT,2229.297,38.10095689999999,-109.37439340000002,San Juan Hospital Health Services,84535,Stroke Receiving Facility,State,37.87427,-109.3496,15.69303128037518,542,2018,"Census Tract 9781, San Juan County, Utah",978100,49,37,49037978100,4131,2024,2107,35.6,691,3942.0,104.0,0.0,28.0,16.0,16.0,3778.0,121.0,502.0,3303.0,26114.0,3780.0,520.0,337.0,392.0,475.0,367.0,245.0,119.0,232.0,3950,3561,389,49,37,978100,1.8530505356621392,26082.952999999998,10
3,58914,58914,49009960100,UT,696.9860000000001,40.890099,-109.5057855,Ashley Regional Medical Center,84078,Stroke Receiving Facility,State,40.45733,-109.53168,29.89280396717769,364,2018,"Census Tract 9601, Daggett County, Utah",960100,49,9,49009960100,612,359,253,46.1,100,596.0,8.0,0.0,1.0,0.0,7.0,580.0,11.0,20.0,572.0,,489.0,129.0,47.0,58.0,27.0,39.0,21.0,21.0,116.0,494,480,14,49,9,960100,0.8780664174029319,59128.37999999999,30
4,58917,58917,49047968401,UT,2.901,40.4609891,-109.5200278,Ashley Regional Medical Center,84078,Stroke Receiving Facility,State,40.45733,-109.53168,0.6639928445690051,296,2018,"Census Tract 9684.01, Uintah County, Utah",968401,49,47,49047968401,4511,2335,2176,28.4,359,4230.0,13.0,8.0,38.0,29.0,53.0,4089.0,144.0,658.0,3516.0,25180.0,4123.0,497.0,319.0,492.0,381.0,396.0,278.0,53.0,219.0,4260,3622,638,49,47,968401,1554.9810410203374,1398.788,9
5,58920,58920,49019000200,UT,13.736,38.5862336,-109.536096,Allen Memorial Hospital,84532,Stroke Receiving Facility,State,38.57022,-109.54739,1.2625456182264765,0,2018,"Census Tract 2, Grand County, Utah",200,49,19,49019000200,4298,2204,2094,40.1,691,4156.0,140.0,124.0,51.0,0.0,0.0,3841.0,34.0,846.0,2995.0,23388.0,4125.0,574.0,307.0,958.0,595.0,622.0,114.0,111.0,179.0,4233,3235,998,49,19,200,312.9004076878276,901.7620000000001,6
6,58921,58921,49047968402,UT,11.294,40.4254277,-109.5465373,Ashley Regional Medical Center,84078,Stroke Receiving Facility,State,40.45733,-109.53168,2.336423973197133,297,2018,"Census Tract 9684.02, Uintah County, Utah",968402,49,47,49047968402,6501,3350,3151,31.0,537,6250.0,284.0,8.0,42.0,0.0,137.0,5779.0,193.0,922.0,5056.0,29557.0,6309.0,1140.0,453.0,365.0,390.0,777.0,262.0,218.0,587.0,6420,4940,1480,49,47,968402,575.6153709934479,4358.561,20
7,58924,58924,49047940201,UT,2884.46,39.8969114,-109.5547738,Uintah Basin Medical Center,84066,Stroke Receiving Facility,State,40.30375,-109.99563,36.517216957440006,292,2018,"Census Tract 9402.01, Uintah County, Utah",940201,49,47,49047940201,5627,2724,2903,31.0,601,5468.0,2057.0,29.0,17.0,2.0,49.0,3314.0,91.0,261.0,3128.0,19537.0,5512.0,986.0,485.0,445.0,313.0,407.0,317.0,78.0,351.0,5627,4009,1618,49,47,940201,1.9507984163413603,74738.65199999999,55
8,58925,58925,49019000300,UT,3659.008,38.9743261,-109.5734502,Allen Memorial Hospital,84532,Stroke Receiving Facility,State,38.57022,-109.54739,27.91038329058623,381,2018,"Census Tract 3, Grand County, Utah",300,49,19,49019000300,5318,2575,2743,41.5,906,5268.0,157.0,62.0,0.0,62.0,0.0,4987.0,0.0,154.0,4833.0,27392.0,5215.0,595.0,425.0,846.0,587.0,798.0,438.0,86.0,246.0,5318,4769,549,49,19,300,1.4533993913104315,67128.402,33
9,58926,58926,49047968302,UT,478.12,40.6068566,-109.6363723,Ashley Regional Medical Center,84078,Stroke Receiving Facility,State,40.45733,-109.53168,11.697307577722931,295,2018,"Census Tract 9683.02, Uintah County, Utah",968302,49,47,49047968302,4910,2428,2482,28.3,612,4789.0,0.0,0.0,26.0,0.0,50.0,4713.0,26.0,466.0,4297.0,34045.0,4791.0,604.0,231.0,354.0,343.0,416.0,342.0,120.0,612.0,4910,4602,308,49,47,968302,10.269388438049026,21960.480999999992,26
