,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,State_x,Hospital,Designation,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,20193,20415,OH,39029951500,9.835,40.8175071,-80.53854150000001,Pennsylvania,Allegheny General Hospital,Comprehensive Stroke Center,-80.00362,40.45704,60.41502574,1401,2018,"Census Tract 9515, Columbiana County, Ohio",951500,39,29,39029951500,4612,2155,2457,38.4,686,4386.0,25.0,12.0,18.0,0.0,27.0,4304.0,106.0,65.0,4264.0,25346.0,4492.0,531.0,357.0,709.0,576.0,524.0,288.0,80.0,176.0,4612,4536,76,39,29,951500,468.9374682,70625.40300000005,79
1,20194,20416,OH,39099810900,16.307000000000002,41.086776799999996,-80.5385497,Ohio,Summa Health System,Thrombectomy Capable Stroke Center,-81.50131,41.081955,80.90000352,192,2018,"Census Tract 8109, Mahoning County, Ohio",810900,39,99,39099810900,2134,1183,951,48.2,503,2063.0,0.0,0.0,164.0,0.0,0.0,1899.0,61.0,125.0,1774.0,28257.0,2124.0,298.0,154.0,317.0,369.0,261.0,137.0,76.0,133.0,2134,2040,94,39,99,810900,130.8640461,83489.77900000004,86
2,20196,20418,OH,39029952400,12.817,40.668308700000004,-80.539609,Pennsylvania,Allegheny General Hospital,Comprehensive Stroke Center,-80.00362,40.45704,51.09634975,1384,2018,"Census Tract 9524, Columbiana County, Ohio",952400,39,29,39029952400,4167,1962,2205,43.5,831,4007.0,0.0,33.0,32.0,0.0,0.0,3942.0,139.0,11.0,3931.0,25574.0,4068.0,708.0,266.0,554.0,542.0,409.0,297.0,101.0,258.0,4102,3693,409,39,29,952400,325.1150815,60417.88699999998,79
3,20198,20420,OH,39099811100,1.361,41.03716729999999,-80.5421802,Pennsylvania,Allegheny General Hospital,Comprehensive Stroke Center,-80.00362,40.45704,78.8609781,23,2018,"Census Tract 8111, Mahoning County, Ohio",811100,39,99,39099811100,1142,542,600,44.7,199,1127.0,0.0,0.0,20.0,0.0,5.0,1102.0,10.0,37.0,1070.0,21636.0,1125.0,206.0,112.0,189.0,125.0,100.0,76.0,37.0,76.0,1142,1078,64,39,99,811100,839.0889052000001,88994.78399999999,65
4,20199,20421,OH,39155931400,6.063,41.2190936,-80.5422946,Ohio,Hillcrest Hospital,Thrombectomy Capable Stroke Center,-81.43624399999999,41.519415,81.89098439,2127,2018,"Census Tract 9314, Trumbull County, Ohio",931400,39,155,39155931400,4438,2151,2287,45.0,836,4239.0,31.0,0.0,79.0,0.0,0.0,4129.0,114.0,39.0,4099.0,19353.0,4202.0,728.0,578.0,595.0,409.0,412.0,176.0,105.0,148.0,4287,3772,515,39,155,931400,731.9808676,93037.08199999998,69
5,20200,20422,OH,39029952200,0.8290000000000001,40.6324546,-80.5435582,Pennsylvania,Allegheny General Hospital,Comprehensive Stroke Center,-80.00362,40.45704,49.71384865,1398,2018,"Census Tract 9522, Columbiana County, Ohio",952200,39,29,39029952200,2091,963,1128,35.2,231,2012.0,0.0,0.0,313.0,3.0,0.0,1696.0,58.0,0.0,1696.0,17857.0,2057.0,431.0,179.0,284.0,240.0,136.0,110.0,11.0,11.0,2091,1850,241,39,29,952200,2522.316043,62242.12099999996,83
6,20214,20438,OH,39155930102,32.273,41.324106,-80.5566266,Ohio,Hillcrest Hospital,Thrombectomy Capable Stroke Center,-81.43624399999999,41.519415,76.66522925,2054,2018,"Census Tract 9301.02, Trumbull County, Ohio",930102,39,155,39155930102,2427,1121,1306,48.7,568,2426.0,0.0,0.0,11.0,0.0,0.0,2415.0,0.0,53.0,2362.0,34028.0,2371.0,252.0,146.0,267.0,248.0,292.0,243.0,98.0,245.0,2372,2314,58,39,155,930102,75.20218139,86994.30699999997,63
7,20217,20441,OH,39007000102,2.138,41.9581574,-80.558966,Pennsylvania,UPMC Hamot,Comprehensive Stroke Center,-80.08728,42.1339,43.65833199,1994,2018,"Census Tract 1.02, Ashtabula County, Ohio",102,39,7,39007000102,3160,1471,1689,46.8,655,3122.0,4.0,0.0,49.0,0.0,0.0,3069.0,10.0,11.0,3058.0,23023.0,3132.0,373.0,352.0,529.0,386.0,252.0,269.0,82.0,72.0,3160,2957,203,39,7,102,1478.016838,48302.53500000002,60
8,20222,20447,OH,39155931500,17.819000000000003,41.1727904,-80.561491,Ohio,Summa Health System,Thrombectomy Capable Stroke Center,-81.50131,41.081955,79.56114735,2161,2018,"Census Tract 9315, Trumbull County, Ohio",931500,39,155,39155931500,3727,1914,1813,51.7,882,3691.0,0.0,11.0,36.0,0.0,0.0,3644.0,0.0,110.0,3534.0,31148.0,3691.0,313.0,336.0,485.0,488.0,571.0,288.0,180.0,270.0,3727,3578,149,39,155,931500,209.15876310000002,104417.428,70
9,20232,20457,OH,39029952300,0.7290000000000001,40.627671500000005,-80.5672098,Pennsylvania,Allegheny General Hospital,Comprehensive Stroke Center,-80.00362,40.45704,51.36645707,1394,2018,"Census Tract 9523, Columbiana County, Ohio",952300,39,29,39029952300,2868,1359,1509,30.8,398,2652.0,0.0,0.0,161.0,0.0,159.0,2332.0,172.0,250.0,2282.0,16006.0,2735.0,579.0,267.0,546.0,210.0,92.0,36.0,22.0,64.0,2786,2444,342,39,29,952300,3934.156379,63241.26799999996,89
10,20234,20459,OH,39007000103,1.3880000000000001,41.9415018,-80.56906670000001,Pennsylvania,UPMC Hamot,Comprehensive Stroke Center,-80.08728,42.1339,45.25620232,1995,2018,"Census Tract 1.03, Ashtabula County, Ohio",103,39,7,39007000103,3557,1824,1733,38.4,607,3385.0,12.0,0.0,12.0,0.0,0.0,3361.0,143.0,0.0,3361.0,22681.0,3492.0,657.0,230.0,552.0,457.0,393.0,202.0,49.0,69.0,3534,3288,246,39,7,103,2562.6801149999997,47525.051000000014,51
11,20238,20464,OH,39155931601,2.129,41.162854100000004,-80.5711819,Ohio,Summa Health System,Thrombectomy Capable Stroke Center,-81.50131,41.081955,78.62614577,2128,2018,"Census Tract 9316.01, Trumbull County, Ohio",931601,39,155,39155931601,4441,1992,2449,41.6,865,4192.0,0.0,0.0,136.0,0.0,0.0,4056.0,67.0,94.0,3962.0,28085.0,4259.0,474.0,240.0,613.0,549.0,509.0,280.0,126.0,244.0,4359,4240,119,39,155,931601,2085.955848,82902.68999999999,75
