,index,Unnamed: 0,GEOID,USPS,AREA_LAND_SQMI,TRACT_LAT,TRACT_LONG,HOSPITAL,ZIPCODE,CERT_DESIGNATION,CERT_ORG,HOSPITAL_LAT,HOSPITAL_LONG,AERIAL_DIST,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,62211,62211,41063960100,OR,1754.286,45.5279102,-116.9128676,Tri State Memorial Hospital,99403,Level II,State,46.403,-117.05433,60.82157492801479,576,2018,"Census Tract 9601, Wallowa County, Oregon",960100,41,63,41063960100,1863,919,944,55.4,556,1825.0,7.0,17.0,3.0,0.0,0.0,1798.0,26.0,63.0,1750.0,26933.0,1819.0,260.0,184.0,272.0,248.0,195.0,147.0,50.0,226.0,1831,1747,84,41,63,960100,1.0619705110797213,170601.40199999997,73
1,62260,62260,41045970400,OR,4.1110000000000015,44.022858,-116.9537855,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,48.05165394515446,337,2018,"Census Tract 9704, Malheur County, Oregon",970400,41,45,41045970400,4916,2531,2385,28.1,481,4642.0,45.0,31.0,25.0,0.0,226.0,4315.0,147.0,2657.0,2023.0,19233.0,4738.0,863.0,249.0,754.0,406.0,339.0,333.0,16.0,47.0,4842,4195,647,41,45,970400,1195.8161031379225,88382.51599999996,80
2,62350,62350,41045970300,OR,7.086,44.0080553,-117.0067486,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,49.63515730823115,336,2018,"Census Tract 9703, Malheur County, Oregon",970300,41,45,41045970300,4138,1872,2266,36.5,815,3989.0,10.0,91.0,12.0,0.0,146.0,3730.0,112.0,1337.0,2570.0,21801.0,3892.0,585.0,449.0,663.0,356.0,331.0,318.0,74.0,152.0,4120,3902,218,41,45,970300,583.9683883714366,93438.62499999994,90
3,62403,62403,41045970500,OR,65.077,43.932777,-117.0364173,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,48.284022561656705,572,2018,"Census Tract 9705, Malheur County, Oregon",970500,41,45,41045970500,4703,2452,2251,31.0,716,4599.0,6.0,63.0,21.0,0.0,194.0,4315.0,64.0,2495.0,2059.0,23433.0,4629.0,655.0,451.0,424.0,526.0,399.0,239.0,80.0,197.0,4669,4169,500,41,45,970500,72.26823608955546,89670.56299999997,96
4,62418,62418,41045970200,OR,29.026,44.0418395,-117.0440251,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,52.477751821222974,571,2018,"Census Tract 9702, Malheur County, Oregon",970200,41,45,41045970200,4893,2381,2512,39.6,1029,4597.0,48.0,24.0,29.0,11.0,294.0,4191.0,218.0,1595.0,2981.0,21794.0,4683.0,653.0,620.0,532.0,460.0,409.0,285.0,95.0,271.0,4775,4376,399,41,45,970200,168.57300351409086,97255.42599999992,83
5,62576,62576,41045970700,OR,119.632,43.7328901,-117.0932411,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,46.51216843604763,573,2018,"Census Tract 9707, Malheur County, Oregon",970700,41,45,41045970700,1662,886,776,40.1,328,1587.0,35.0,23.0,0.0,6.0,30.0,1493.0,67.0,337.0,1212.0,22148.0,1654.0,277.0,153.0,185.0,139.0,210.0,85.0,21.0,88.0,1662,1431,231,41,45,970700,13.892603985555706,83210.78899999996,114
6,62996,62996,41001950600,OR,1079.825,44.851074,-117.2473647,Providence St. Mary Medical Center,99362,Level II,State,46.06204,-118.34326,99.14778667976536,105,2018,"Census Tract 9506, Baker County, Oregon",950600,41,1,41001950600,1964,994,970,59.6,732,1899.0,27.0,14.0,6.0,2.0,0.0,1850.0,48.0,67.0,1783.0,23381.0,1937.0,326.0,233.0,254.0,204.0,249.0,114.0,53.0,114.0,1964,1813,151,41,1,950600,1.8188132336258191,215012.31300000005,134
7,63081,63081,41045970600,OR,142.613,44.001609,-117.2759349,St. Luke's Regional Medical Center,83712,Primary Stroke Center,The Joint Commission,43.609085,-116.180885,61.0917110822105,570,2018,"Census Tract 9706, Malheur County, Oregon",970600,41,45,41045970600,4161,1951,2210,38.3,776,4123.0,16.0,62.0,0.0,0.0,67.0,3978.0,15.0,637.0,3419.0,23670.0,4013.0,573.0,349.0,461.0,329.0,361.0,317.0,106.0,187.0,4065,3688,377,41,45,970600,29.17686325931016,116569.13899999995,98
8,63186,63186,41063960300,OR,282.328,45.4253816,-117.325049,Providence St. Mary Medical Center,99362,Level II,State,46.06204,-118.34326,66.01026263859914,575,2018,"Census Tract 9603, Wallowa County, Oregon",960300,41,63,41063960300,3124,1521,1603,51.2,878,3043.0,7.0,4.0,7.0,0.0,32.0,2993.0,72.0,87.0,2938.0,25467.0,3077.0,535.0,220.0,445.0,383.0,257.0,270.0,92.0,275.0,3086,2900,186,41,63,960300,11.065144087727749,162265.82199999993,158
9,63482,63482,41063960200,OR,1109.283,45.69798,-117.5442183,Providence St. Mary Medical Center,99362,Level II,State,46.06204,-118.34326,46.01944944293589,574,2018,"Census Tract 9602, Wallowa County, Oregon",960200,41,63,41063960200,1937,962,975,53.5,492,1824.0,43.0,3.0,6.0,6.0,22.0,1744.0,72.0,53.0,1714.0,22414.0,1863.0,286.0,214.0,305.0,184.0,235.0,108.0,34.0,82.0,1904,1754,150,41,63,960200,1.7461729784013635,138582.16199999998,142
